"","date","new_cases_mov7","region","region_pop","new_cases_mov7_per_100000"
"506",2020-04-16,29491.7142857143,"US",329135084,8.96036786090974
"507",2020-04-17,29211.1428571429,"US",329135084,8.87512279217941
"508",2020-04-18,28736.5714285714,"US",329135084,8.73093535922516
"509",2020-04-19,28478.1428571429,"US",329135084,8.65241787993129
"510",2020-04-20,28710.4285714286,"US",329135084,8.72299246330986
"511",2020-04-21,28542.2857142857,"US",329135084,8.6719061873956
"512",2020-04-22,28370.5714285714,"US",329135084,8.61973481641095
"513",2020-04-23,28679.5714285714,"US",329135084,8.71361724190163
"514",2020-04-24,29427,"US",329135084,8.94070593823416
"515",2020-04-25,30285.5714285714,"US",329135084,9.20156279315742
"516",2020-04-26,30485.7142857143,"US",329135084,9.26237152090243
"517",2020-04-27,29886,"US",329135084,9.08016235668149
"518",2020-04-28,29762.7142857143,"US",329135084,9.04270487485141
"519",2020-04-29,29437.5714285714,"US",329135084,8.94391781964254
"520",2020-04-30,28949.1428571429,"US",329135084,8.79552021781514
"521",2020-05-01,28553.2857142857,"US",329135084,8.67524828021242
"522",2020-05-02,27848.4285714286,"US",329135084,8.46109391711902
"523",2020-05-03,27763.4285714286,"US",329135084,8.43526865444359
"524",2020-05-04,27587,"US",329135084,8.38166495796601
"525",2020-05-05,27452.4285714286,"US",329135084,8.34077857571348
"526",2020-05-06,27159.4285714286,"US",329135084,8.25175737613817
"527",2020-05-07,26891,"US",329135084,8.17020163064719
"528",2020-05-08,25987.8571428571,"US",329135084,7.89580278924538
"529",2020-05-09,25329.8571428571,"US",329135084,7.69588487347558
"530",2020-05-10,24498,"US",329135084,7.44314452967888
"531",2020-05-11,23877.8571428571,"US",329135084,7.25472862165528
"532",2020-05-12,23676.5714285714,"US",329135084,7.19357266348775
"533",2020-05-13,23196.7142857143,"US",329135084,7.04777928982931
"534",2020-05-14,22980,"US",329135084,6.98193572095766
"535",2020-05-15,22778.4285714286,"US",329135084,6.9206929551845
"536",2020-05-16,22605.5714285714,"US",329135084,6.86817435377732
"537",2020-05-17,22419.2857142857,"US",329135084,6.81157579490545
"538",2020-05-18,23019.7142857143,"US",329135084,6.99400197814047
"539",2020-05-19,22829.5714285714,"US",329135084,6.93623151659257
"540",2020-05-20,23104,"US",329135084,7.01961022180182
"541",2020-05-21,22928.4285714286,"US",329135084,6.96626694814114
"542",2020-05-22,22579.5714285714,"US",329135084,6.86027486166483
"543",2020-05-23,22381.1428571429,"US",329135084,6.79998697955362
"544",2020-05-24,22526.5714285714,"US",329135084,6.84417205082015
"545",2020-05-25,22137.4285714286,"US",329135084,6.72594009194978
"546",2020-05-26,21840.8571428571,"US",329135084,6.63583379730407
"547",2020-05-27,21223.1428571429,"US",329135084,6.44815575392833
"548",2020-05-28,20762.8571428571,"US",329135084,6.30830870125566
"549",2020-05-29,20870.4285714286,"US",329135084,6.340991764776
"550",2020-05-30,21031.5714285714,"US",329135084,6.38995125435228
"551",2020-05-31,21117.7142857143,"US",329135084,6.41612374745024
"552",2020-06-01,21517.1428571429,"US",329135084,6.53748078012336
"553",2020-06-02,21787.5714285714,"US",329135084,6.61964417885376
"554",2020-06-03,21965.2857142857,"US",329135084,6.67363850955668
"555",2020-06-04,21837.4285714286,"US",329135084,6.63479210603649
"556",2020-06-05,22431.5714285714,"US",329135084,6.81530852194761
"557",2020-06-06,22304.8571428571,"US",329135084,6.77680934884995
"558",2020-06-07,22016.4285714286,"US",329135084,6.68917707096475
"559",2020-06-08,21489.1428571429,"US",329135084,6.52897363477145
"560",2020-06-09,21206.1428571429,"US",329135084,6.44299070139325
"561",2020-06-10,21615.2857142857,"US",329135084,6.56729919265784
"562",2020-06-11,21841.8571428571,"US",329135084,6.63613762392378
"563",2020-06-12,21382.5714285714,"US",329135084,6.49659439787082
"564",2020-06-13,21786,"US",329135084,6.61916673702278
"565",2020-06-14,21859.5714285714,"US",329135084,6.64151969547295
"566",2020-06-15,22132.7142857143,"US",329135084,6.72450776645685
"567",2020-06-16,23001,"US",329135084,6.98831607997159
"568",2020-06-17,23401.4285714286,"US",329135084,7.10997693926442
"569",2020-06-18,24095.4285714286,"US",329135084,7.32083261334382
"570",2020-06-19,24858.7142857143,"US",329135084,7.55273913178891
"571",2020-06-20,25814.5714285714,"US",329135084,7.84315397642976
"572",2020-06-21,26850.1428571429,"US",329135084,8.15778814304186
"573",2020-06-22,28328.4285714286,"US",329135084,8.60693069458027
"574",2020-06-23,29782.1428571429,"US",329135084,9.04860779203437
"575",2020-06-24,31400.2857142857,"US",329135084,9.5402426665295
"576",2020-06-25,33273.7142857143,"US",329135084,10.1094401366566
"577",2020-06-26,35372.7142857143,"US",329135084,10.7471722114298
"578",2020-06-27,36840.4285714286,"US",329135084,11.1931028815599
"579",2020-06-28,38715.7142857143,"US",329135084,11.7628646011236
"580",2020-06-29,40005.5714285714,"US",329135084,12.1547575367479
"581",2020-06-30,41909.2857142857,"US",329135084,12.7331566130719
"582",2020-07-01,43765.7142857143,"US",329135084,13.2971890306639
"583",2020-07-02,45820.5714285714,"US",329135084,13.921509330367
"584",2020-07-03,47481.2857142857,"US",329135084,14.4260785381013
"585",2020-07-04,48582.1428571429,"US",329135084,14.7605482426002
"586",2020-07-05,49333.1428571429,"US",329135084,14.9887220340032
"587",2020-07-06,50450.4285714286,"US",329135084,15.3281831758259
"588",2020-07-07,51263,"US",329135084,15.5750640062425
"589",2020-07-08,52616.8571428571,"US",329135084,15.9864018455283
"590",2020-07-09,53235.2857142857,"US",329135084,16.1742969079181
"591",2020-07-10,54816.8571428571,"US",329135084,16.6548204088924
"592",2020-07-11,56347,"US",329135084,17.119718540853
"593",2020-07-12,58210.1428571429,"US",329135084,17.6857909371773
"594",2020-07-13,60246.1428571429,"US",329135084,18.3043819349088
"595",2020-07-14,61892.4285714286,"US",329135084,18.8045673585586
"596",2020-07-15,63161.5714285714,"US",329135084,19.1901667427747
"597",2020-07-16,65418.1428571429,"US",329135084,19.8757732120538
"598",2020-07-17,65803.5714285714,"US",329135084,19.992876672051
"599",2020-07-18,66051,"US",329135084,20.068052058528
"600",2020-07-19,66689.5714285714,"US",329135084,20.2620670571149
"601",2020-07-20,66449.7142857143,"US",329135084,20.1891920721871
"602",2020-07-21,66402.4285714286,"US",329135084,20.174825413455
"603",2020-07-22,66602.5714285714,"US",329135084,20.2356341412
"604",2020-07-23,65791.4285714286,"US",329135084,19.9891873488116
"605",2020-07-24,66163,"US",329135084,20.1020806399357
"606",2020-07-25,66781.2857142857,"US",329135084,20.2899322985227
"607",2020-07-26,65630.1428571429,"US",329135084,19.9401844554325
"608",2020-07-27,65529.1428571429,"US",329135084,19.9094979668417
"609",2020-07-28,65221.1428571429,"US",329135084,19.8159193679708
"610",2020-07-29,64775.1428571429,"US",329135084,19.6804126955797
"611",2020-07-30,64647.5714285714,"US",329135084,19.6416530996651
"612",2020-07-31,64009.8571428571,"US",329135084,19.4478985238952
"613",2020-08-01,62587.7142857143,"US",329135084,19.0158136668634
"614",2020-08-02,62098.5714285714,"US",329135084,18.8671990460219
"615",2020-08-03,60427.4285714286,"US",329135084,18.3594613606821
"616",2020-08-04,59059.8571428571,"US",329135084,17.943956756326
"617",2020-08-05,57217.8571428571,"US",329135084,17.3843081228184
"618",2020-08-06,55587,"US",329135084,16.8888103098726
"619",2020-08-07,54457.1428571429,"US",329135084,16.5455296334021
"620",2020-08-08,54231.2857142857,"US",329135084,16.4769082211502
"621",2020-08-09,53902,"US",329135084,16.3768624556597
"622",2020-08-10,53856.5714285714,"US",329135084,16.3630600463643
"623",2020-08-11,53829.1428571429,"US",329135084,16.3547265162236
"624",2020-08-12,53909.4285714286,"US",329135084,16.3791194534061
"625",2020-08-13,53389.7142857143,"US",329135084,16.2212164187621
"626",2020-08-14,53150.7142857143,"US",329135084,16.1486018566511
"627",2020-08-15,52509.1428571429,"US",329135084,15.9536753782052
"628",2020-08-16,51602.7142857143,"US",329135084,15.6782782493386
"629",2020-08-17,50223,"US",329135084,15.2590843217431
"630",2020-08-18,48777.4285714286,"US",329135084,14.8198812410495
"631",2020-08-19,47167.5714285714,"US",329135084,14.3307637871177
"632",2020-08-20,46020.1428571429,"US",329135084,13.9821444429008
"633",2020-08-21,44527.2857142857,"US",329135084,13.5285747034752
"634",2020-08-22,43710.4285714286,"US",329135084,13.2803917589741
"635",2020-08-23,42310,"US",329135084,12.8549042799703
"636",2020-08-24,42720.2857142857,"US",329135084,12.9795600016575
"637",2020-08-25,42140.5714285714,"US",329135084,12.8034273698308
"638",2020-08-26,42469.5714285714,"US",329135084,12.9033863277157
"639",2020-08-27,42409.4285714286,"US",329135084,12.8851133267302
"640",2020-08-28,42056.4285714286,"US",329135084,12.7778625299722
"641",2020-08-29,42000.4285714286,"US",329135084,12.7608482392684
"642",2020-08-30,42159.2857142857,"US",329135084,12.8091132679996
"643",2020-08-31,41596.4285714286,"US",329135084,12.6381022849052
"644",2020-09-01,42290.5714285714,"US",329135084,12.8490013627874
"645",2020-09-02,40454.4285714286,"US",329135084,12.2911322851953
"646",2020-09-03,40560.7142857143,"US",329135084,12.3234247144903
"647",2020-09-04,41352.8571428571,"US",329135084,12.5640988011042
"648",2020-09-05,41015.5714285714,"US",329135084,12.4616224226559
"649",2020-09-06,40526.7142857143,"US",329135084,12.3130946094201
"650",2020-09-07,38917.2857142857,"US",329135084,11.8241073668967
"651",2020-09-08,36751.1428571429,"US",329135084,11.1659755048
"652",2020-09-09,36872.4285714286,"US",329135084,11.2028253333906
"653",2020-09-10,35685,"US",329135084,10.8420529243853
"654",2020-09-11,35034.5714285714,"US",329135084,10.6444354101647
"655",2020-09-12,34587.5714285714,"US",329135084,10.5086249111539
"656",2020-09-13,35064.5714285714,"US",329135084,10.6535502087561
"657",2020-09-14,36731.1428571429,"US",329135084,11.1598989724058
"658",2020-09-15,38210.7142857143,"US",329135084,11.6094321581695
"659",2020-09-16,39054,"US",329135084,11.8656448061915
"660",2020-09-17,40093.5714285714,"US",329135084,12.1814942792824
"661",2020-01-04,1,"World",7.795e+09,1.28287363694676e-05
"662",2020-01-05,0.5,"World",7.795e+09,6.4143681847338e-06
"663",2020-01-06,1.33333333333333,"World",7.795e+09,1.71049818259568e-05
"664",2020-01-07,1,"World",7.795e+09,1.28287363694676e-05
"665",2020-01-08,0.8,"World",7.795e+09,1.02629890955741e-05
"666",2020-01-09,0.666666666666667,"World",7.795e+09,8.55249091297841e-06
"667",2020-01-10,0.571428571428571,"World",7.795e+09,7.33070649683863e-06
"668",2020-01-11,6.28571428571429,"World",7.795e+09,8.0637771465225e-05
"669",2020-01-12,6.28571428571429,"World",7.795e+09,8.0637771465225e-05
"670",2020-01-13,6.57142857142857,"World",7.795e+09,8.43031247136443e-05
"671",2020-01-14,6.71428571428571,"World",7.795e+09,8.61358013378539e-05
"672",2020-01-15,6.71428571428571,"World",7.795e+09,8.61358013378539e-05
"673",2020-01-16,6.71428571428571,"World",7.795e+09,8.61358013378539e-05
"674",2020-01-17,7.42857142857143,"World",7.795e+09,9.52991844589022e-05
"675",2020-01-18,4,"World",7.795e+09,5.13149454778704e-05
"676",2020-01-19,13.1428571428571,"World",7.795e+09,0.000168606249427289
"677",2020-01-20,24.1428571428571,"World",7.795e+09,0.000309722349491432
"678",2020-01-21,37.2857142857143,"World",7.795e+09,0.000478328598918721
"679",2020-01-22,59.2857142857143,"World",7.795e+09,0.000760560799047008
"680",2020-01-23,79.4285714285714,"World",7.795e+09,0.00101896820306057
"681",2020-01-24,118.571428571429,"World",7.795e+09,0.00152112159809402
"682",2020-01-25,184.285714285714,"World",7.795e+09,0.00236415284523046
"683",2020-01-26,275.428571428571,"World",7.795e+09,0.00353340053147622
"684",2020-01-27,377,"World",7.795e+09,0.00483643361128929
"685",2020-01-28,619,"World",7.795e+09,0.00794098781270045
"686",2020-01-29,810.142857142857,"World",7.795e+09,0.010393109135893
"687",2020-01-30,1043,"World",7.795e+09,0.0133803720333547
"688",2020-01-31,1290.85714285714,"World",7.795e+09,0.0165600659763585
"689",2020-02-01,1525.28571428571,"World",7.795e+09,0.0195674883166865
"690",2020-02-02,1796,"World",7.795e+09,0.0230404105195638
"691",2020-02-03,2087.42857142857,"World",7.795e+09,0.0267790708329515
"692",2020-02-04,2297.57142857143,"World",7.795e+09,0.0294749381471639
"693",2020-02-05,2644.28571428571,"World",7.795e+09,0.0339228443141208
"694",2020-02-06,2922.71428571429,"World",7.795e+09,0.0374947310547054
"695",2020-02-07,3092.42857142857,"World",7.795e+09,0.0396719508842665
"696",2020-02-08,3277.57142857143,"World",7.795e+09,0.0420470997892422
"697",2020-02-09,3287.71428571429,"World",7.795e+09,0.0421772198295611
"698",2020-02-10,3320,"World",7.795e+09,0.0425914047466325
"699",2020-02-11,3209,"World",7.795e+09,0.0411674150096216
"700",2020-02-12,2944.42857142857,"World",7.795e+09,0.0377732979015853
"701",2020-02-13,4586.28571428571,"World",7.795e+09,0.0588362503436269
"702",2020-02-14,4710.57142857143,"World",7.795e+09,0.0604306790066893
"703",2020-02-15,4613.14285714286,"World",7.795e+09,0.0591807935489783
"704",2020-02-16,4530.57142857143,"World",7.795e+09,0.0581215064601851
"705",2020-02-17,4402.28571428571,"World",7.795e+09,0.0564757628516448
"706",2020-02-18,4332.57142857143,"World",7.795e+09,0.0555814166590305
"707",2020-02-19,4303,"World",7.795e+09,0.0552020525978191
"708",2020-02-20,2199.14285714286,"World",7.795e+09,0.0282122239530835
"709",2020-02-21,1767,"World",7.795e+09,0.0226683771648493
"710",2020-02-22,1535.28571428571,"World",7.795e+09,0.0196957756803812
"711",2020-02-23,1382,"World",7.795e+09,0.0177293136626042
"712",2020-02-24,1165.28571428571,"World",7.795e+09,0.0149491432236782
"713",2020-02-25,998.428571428571,"World",7.795e+09,0.0128085769266013
"714",2020-02-26,868.142857142857,"World",7.795e+09,0.0111371758453221
"715",2020-02-27,995,"World",7.795e+09,0.0127645926876203
"716",2020-02-28,1054.57142857143,"World",7.795e+09,0.0135288188399157
"717",2020-02-29,1161.42857142857,"World",7.795e+09,0.0148996609548245
"718",2020-03-01,1286.57142857143,"World",7.795e+09,0.0165050856776322
"719",2020-03-02,1524.42857142857,"World",7.795e+09,0.0195564922569413
"720",2020-03-03,1741.42857142857,"World",7.795e+09,0.0223403280491157
"721",2020-03-04,1920.57142857143,"World",7.795e+09,0.0246385045358746
"722",2020-03-05,2106.42857142857,"World",7.795e+09,0.0270228168239714
"723",2020-03-06,2425.85714285714,"World",7.795e+09,0.0311206817557042
"724",2020-03-07,2746.14285714286,"World",7.795e+09,0.0352295427471823
"725",2020-03-08,3022.28571428571,"World",7.795e+09,0.0387721066617795
"726",2020-03-09,3256.28571428571,"World",7.795e+09,0.0417740309722349
"727",2020-03-10,3563.28571428571,"World",7.795e+09,0.0457124530376615
"728",2020-03-11,4178.28571428571,"World",7.795e+09,0.0536021259048841
"729",2020-03-12,4775.28571428571,"World",7.795e+09,0.0612608815174562
"730",2020-03-13,5676.57142857143,"World",7.795e+09,0.072823238339595
"731",2020-03-14,6673.42857142857,"World",7.795e+09,0.08561165582333
"732",2020-03-15,7755.42857142857,"World",7.795e+09,0.0994923485750939
"733",2020-03-16,8889,"World",7.795e+09,0.114034637588198
"734",2020-03-17,10314,"World",7.795e+09,0.132315586914689
"735",2020-03-18,12116.1428571429,"World",7.795e+09,0.155434802529094
"736",2020-03-19,14266.8571428571,"World",7.795e+09,0.18302574910657
"737",2020-03-20,17296.1428571429,"World",7.795e+09,0.221887656922936
"738",2020-03-21,19244,"World",7.795e+09,0.246876202694035
"739",2020-03-22,19720.1428571429,"World",7.795e+09,0.252984513882525
"740",2020-03-23,23599.8571428571,"World",7.795e+09,0.302756345642811
"741",2020-03-24,29526.5714285714,"World",7.795e+09,0.378788600751397
"742",2020-03-25,31210.4285714286,"World",7.795e+09,0.400390360120957
"743",2020-03-26,36235.8571428571,"World",7.795e+09,0.464860258407404
"744",2020-03-27,37772.2857142857,"World",7.795e+09,0.484570695500779
"745",2020-03-28,43261.5714285714,"World",7.795e+09,0.554991294786035
"746",2020-03-29,50071,"World",7.795e+09,0.642347658755613
"747",2020-03-30,52622.4285714286,"World",7.795e+09,0.675079263263997
"748",2020-03-31,53206.2857142857,"World",7.795e+09,0.682569412627142
"749",2020-04-01,59572.7142857143,"World",7.795e+09,0.764242646385045
"750",2020-04-02,61938.8571428571,"World",7.795e+09,0.79459726931183
"751",2020-04-03,66782.7142857143,"World",7.795e+09,0.856737835608907
"752",2020-04-04,69201.5714285714,"World",7.795e+09,0.887768716210025
"753",2020-04-05,71856.8571428571,"World",7.795e+09,0.92183267662421
"754",2020-04-06,74456.2857142857,"World",7.795e+09,0.955180060478328
"755",2020-04-07,75723,"World",7.795e+09,0.971430404105196
"756",2020-04-08,75742,"World",7.795e+09,0.971674150096215
"757",2020-04-09,77157.8571428571,"World",7.795e+09,0.989837808118757
"758",2020-04-10,78572.7142857143,"World",7.795e+09,1.00798863740493
"759",2020-04-11,80084.4285714286,"World",7.795e+09,1.02738202144232
"760",2020-04-12,79906.7142857143,"World",7.795e+09,1.0251021717218
"761",2020-04-13,79831.1428571429,"World",7.795e+09,1.02413268578759
"762",2020-04-14,80072.7142857143,"World",7.795e+09,1.02723174195913
"763",2020-04-15,79661.4285714286,"World",7.795e+09,1.02195546595803
"764",2020-04-16,78541.1428571429,"World",7.795e+09,1.00758361587098
"765",2020-04-17,78075.5714285714,"World",7.795e+09,1.00161092275268
"766",2020-04-18,77147.5714285714,"World",7.795e+09,0.989705855401814
"767",2020-04-19,77157.2857142857,"World",7.795e+09,0.98983047741226
"768",2020-04-20,76231,"World",7.795e+09,0.977947402180885
"769",2020-04-21,77822,"World",7.795e+09,0.998357921744708
"770",2020-04-22,77900.4285714286,"World",7.795e+09,0.999364061211399
"771",2020-04-23,77458,"World",7.795e+09,0.993688261706222
"772",2020-04-24,77313,"World",7.795e+09,0.991828094932649
"773",2020-04-25,77941.4285714286,"World",7.795e+09,0.999890039402547
"774",2020-04-26,78736.8571428571,"World",7.795e+09,1.01009438284615
"775",2020-04-27,81236.1428571429,"World",7.795e+09,1.04215706038669
"776",2020-04-28,80069.2857142857,"World",7.795e+09,1.02718775772015
"777",2020-04-29,79153.4285714286,"World",7.795e+09,1.01543846788234
"778",2020-04-30,79350.5714285714,"World",7.795e+09,1.01796756162375
"779",2020-05-01,79909.7142857143,"World",7.795e+09,1.02514065793091
"780",2020-05-02,79735.5714285714,"World",7.795e+09,1.022906625126
"781",2020-05-03,79461,"World",7.795e+09,1.01938422065427
"782",2020-05-04,79367.7142857143,"World",7.795e+09,1.01818748281866
"783",2020-05-05,80564.5714285714,"World",7.795e+09,1.03354164757629
"784",2020-05-06,81036.7142857143,"World",7.795e+09,1.0395986438193
"785",2020-05-07,82112,"World",7.795e+09,1.05339320076972
"786",2020-05-08,82295.1428571429,"World",7.795e+09,1.05574269220196
"787",2020-05-09,83184.2857142857,"World",7.795e+09,1.06714927151104
"788",2020-05-10,83802.1428571429,"World",7.795e+09,1.07507559791075
"789",2020-05-11,84012.8571428571,"World",7.795e+09,1.07777879593146
"790",2020-05-12,83447.7142857143,"World",7.795e+09,1.07052872720608
"791",2020-05-13,84280.2857142857,"World",7.795e+09,1.08120956657198
"792",2020-05-14,84469.1428571429,"World",7.795e+09,1.08363236506918
"793",2020-05-15,84713.2857142857,"World",7.795e+09,1.08676440941996
"794",2020-05-16,84530.4285714286,"World",7.795e+09,1.08441858334097
"795",2020-05-17,85516.4285714286,"World",7.795e+09,1.09706771740126
"796",2020-05-18,87628.8571428571,"World",7.795e+09,1.12416750664345
"797",2020-05-19,87055,"World",7.795e+09,1.116805644644
"798",2020-05-20,89161.4285714286,"World",7.795e+09,1.14382846146797
"799",2020-05-21,92509.8571428571,"World",7.795e+09,1.18678456886282
"800",2020-05-22,92888.2857142857,"World",7.795e+09,1.19163932924036
"801",2020-05-23,94811.7142857143,"World",7.795e+09,1.21631448730871
"802",2020-05-24,96062.8571428571,"World",7.795e+09,1.23236506918354
"803",2020-05-25,96119.1428571429,"World",7.795e+09,1.23308714377348
"804",2020-05-26,98206.8571428571,"World",7.795e+09,1.25986987995968
"805",2020-05-27,98390.2857142857,"World",7.795e+09,1.26222303674517
"806",2020-05-28,97003.5714285714,"World",7.795e+09,1.24443324475396
"807",2020-05-29,99865.5714285714,"World",7.795e+09,1.28114908824338
"808",2020-05-30,101401.571428571,"World",7.795e+09,1.30085402730688
"809",2020-05-31,103133.428571429,"World",7.795e+09,1.32307156602218
"810",2020-06-01,106190.428571429,"World",7.795e+09,1.36228901310364
"811",2020-06-02,109683.714285714,"World",7.795e+09,1.40710345459544
"812",2020-06-03,109888.714285714,"World",7.795e+09,1.40973334555118
"813",2020-06-04,114415.857142857,"World",7.795e+09,1.46781086777238
"814",2020-06-05,115386.571428571,"World",7.795e+09,1.48026390543389
"815",2020-06-06,117004.142857143,"World",7.795e+09,1.50101530284981
"816",2020-06-07,119917.714285714,"World",7.795e+09,1.53839274260057
"817",2020-06-08,120987.857142857,"World",7.795e+09,1.55212132319252
"818",2020-06-09,120377.428571429,"World",7.795e+09,1.54429029597727
"819",2020-06-10,122070.428571429,"World",7.795e+09,1.56600934665078
"820",2020-06-11,122229.428571429,"World",7.795e+09,1.56804911573353
"821",2020-06-12,124848.285714286,"World",7.795e+09,1.60164574360854
"822",2020-06-13,126835.857142857,"World",7.795e+09,1.62714377348117
"823",2020-06-14,126977.571428571,"World",7.795e+09,1.62896178869239
"824",2020-06-15,127126,"World",7.795e+09,1.63086593970494
"825",2020-06-16,128527.857142857,"World",7.795e+09,1.64884999541831
"826",2020-06-17,130624.428571429,"World",7.795e+09,1.67574635755521
"827",2020-06-18,138083,"World",7.795e+09,1.7714304041052
"828",2020-06-19,139026.285714286,"World",7.795e+09,1.78353156785485
"829",2020-06-20,138799.428571429,"World",7.795e+09,1.78062127737561
"830",2020-06-21,145550.571428571,"World",7.795e+09,1.86722990928251
"831",2020-06-22,148624.285714286,"World",7.795e+09,1.906661779529
"832",2020-06-23,150641.285714286,"World",7.795e+09,1.93253734078622
"833",2020-06-24,152856.285714286,"World",7.795e+09,1.96095299184459
"834",2020-06-25,150990.571428571,"World",7.795e+09,1.93701823513241
"835",2020-06-26,155941.285714286,"World",7.795e+09,2.0005296435444
"836",2020-06-27,161750.285714286,"World",7.795e+09,2.07505177311463
"837",2020-06-28,162715.142857143,"World",7.795e+09,2.08742967103455
"838",2020-06-29,166305.142857143,"World",7.795e+09,2.13348483460094
"839",2020-06-30,171999.142857143,"World",7.795e+09,2.20653165948868
"840",2020-07-01,174761.142857143,"World",7.795e+09,2.24196462934115
"841",2020-07-02,175867.857142857,"World",7.795e+09,2.2561623751489
"842",2020-07-03,179935.857142857,"World",7.795e+09,2.3083496746999
"843",2020-07-04,184237.428571429,"World",7.795e+09,2.36353340053148
"844",2020-07-05,186193.142857143,"World",7.795e+09,2.38862274351691
"845",2020-07-06,189745.714285714,"World",7.795e+09,2.43419774580775
"846",2020-07-07,189572.714285714,"World",7.795e+09,2.43197837441583
"847",2020-07-08,191733.142857143,"World",7.795e+09,2.45969394300376
"848",2020-07-09,195876.142857143,"World",7.795e+09,2.51284339778246
"849",2020-07-10,199091.142857143,"World",7.795e+09,2.5540877852103
"850",2020-07-11,200365.571428571,"World",7.795e+09,2.57043709337487
"851",2020-07-12,204222.714285714,"World",7.795e+09,2.61991936222853
"852",2020-07-13,206017.571428571,"World",7.795e+09,2.6429451113351
"853",2020-07-14,209396.857142857,"World",7.795e+09,2.68629707688078
"854",2020-07-15,211916.285714286,"World",7.795e+09,2.71861816182535
"855",2020-07-16,214986.428571429,"World",7.795e+09,2.75800421515624
"856",2020-07-17,216297.428571429,"World",7.795e+09,2.77482268853661
"857",2020-07-18,221936,"World",7.795e+09,2.84715843489416
"858",2020-07-19,223685.428571429,"World",7.795e+09,2.86960139283423
"859",2020-07-20,225972.142857143,"World",7.795e+09,2.89893704755796
"860",2020-07-21,228212.857142857,"World",7.795e+09,2.92768258040869
"861",2020-07-22,230516.857142857,"World",7.795e+09,2.95723998900394
"862",2020-07-23,233604.428571429,"World",7.795e+09,2.99684962888298
"863",2020-07-24,240484.142857143,"World",7.795e+09,3.08510766975167
"864",2020-07-25,244188.428571429,"World",7.795e+09,3.13262897461743
"865",2020-07-26,248888.714285714,"World",7.795e+09,3.19292770090718
"866",2020-07-27,252487.714285714,"World",7.795e+09,3.23909832310089
"867",2020-07-28,254236.142857143,"World",7.795e+09,3.26152845230459
"868",2020-07-29,256066.857142857,"World",7.795e+09,3.28501420324384
"869",2020-07-30,257136,"World",7.795e+09,3.29872995509942
"870",2020-07-31,258114,"World",7.795e+09,3.31127645926876
"871",2020-08-01,259644.571428571,"World",7.795e+09,3.33091175662054
"872",2020-08-02,258513.285714286,"World",7.795e+09,3.31639879043343
"873",2020-08-03,259371.714285714,"World",7.795e+09,3.3274113442683
"874",2020-08-04,258415.428571429,"World",7.795e+09,3.31514340694584
"875",2020-08-05,257565.428571429,"World",7.795e+09,3.3042389810318
"876",2020-08-06,258629,"World",7.795e+09,3.31788325849904
"877",2020-08-07,257003,"World",7.795e+09,3.29702373316228
"878",2020-08-08,254996.571428571,"World",7.795e+09,3.27128378997526
"879",2020-08-09,256818.142857143,"World",7.795e+09,3.29465224961056
"880",2020-08-10,255962.428571429,"World",7.795e+09,3.28367451663154
"881",2020-08-11,256835.714285714,"World",7.795e+09,3.29487766883533
"882",2020-08-12,257860.285714286,"World",7.795e+09,3.30802162558417
"883",2020-08-13,260659.857142857,"World",7.795e+09,3.3439365893888
"884",2020-08-14,261469,"World",7.795e+09,3.35431686978833
"885",2020-08-15,263613,"World",7.795e+09,3.38182168056446
"886",2020-08-16,263177.571428571,"World",7.795e+09,3.37623568221387
"887",2020-08-17,262928,"World",7.795e+09,3.37303399615138
"888",2020-08-18,261544.428571429,"World",7.795e+09,3.35528452304591
"889",2020-08-19,261283.285714286,"World",7.795e+09,3.35193439017685
"890",2020-08-20,259091.571428571,"World",7.795e+09,3.32381746540823
"891",2020-08-21,258353.571428571,"World",7.795e+09,3.31434985796756
"892",2020-08-22,255020.142857143,"World",7.795e+09,3.27158618161825
"893",2020-08-23,251800.571428571,"World",7.795e+09,3.23028314853844
"894",2020-08-24,252428.571428571,"World",7.795e+09,3.23833959497847
"895",2020-08-25,252301.285714286,"World",7.795e+09,3.23670668010629
"896",2020-08-26,252089.285714286,"World",7.795e+09,3.23398698799597
"897",2020-08-27,252846.428571429,"World",7.795e+09,3.24370017410428
"898",2020-08-28,252665.571428571,"World",7.795e+09,3.24138000549803
"899",2020-08-29,254575.714285714,"World",7.795e+09,3.26588472464034
"900",2020-08-30,257830.857142857,"World",7.795e+09,3.30764409419958
"901",2020-08-31,259398.571428571,"World",7.795e+09,3.32775588747365
"902",2020-09-01,259854.428571429,"World",7.795e+09,3.33360395858151
"903",2020-09-02,265496.714285714,"World",7.795e+09,3.40598735453129
"904",2020-09-03,266822.142857143,"World",7.795e+09,3.42299092825071
"905",2020-09-04,267822.714285714,"World",7.795e+09,3.43582699532667
"906",2020-09-05,269012.285714286,"World",7.795e+09,3.45108769357647
"907",2020-09-06,273385.571428571,"World",7.795e+09,3.5071914230734
"908",2020-09-07,272933.285714286,"World",7.795e+09,3.50138916888115
"909",2020-09-08,273723.428571429,"World",7.795e+09,3.51152570328965
"910",2020-09-09,269935.428571429,"World",7.795e+09,3.46293044992211
"911",2020-09-10,266457.428571429,"World",7.795e+09,3.4183121048291
"912",2020-09-11,267533.142857143,"World",7.795e+09,3.4321121598094
"913",2020-09-12,268629.428571429,"World",7.795e+09,3.44617612022359
"914",2020-09-13,268226.714285714,"World",7.795e+09,3.44100980481994
